"id"	"data$Uniprot"	"data$Symbol"	"iBAQ.CA_1"	"iBAQ.CA_2"	"iBAQ.CA_3"	"iBAQ.FA_1"	"iBAQ.FA_2"	"iBAQ.FA_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
1344	"Q0BEZ4"	"Bamb_1723"	23.1901327188765	23.1175302342497	20.6715030583617	22.1633695921013	21.467273190795	19.3292401222382	1.3397610354511	1.1273977963889	1.22810559211461	0.322623454502855	0.236888575817862	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.11832007390682	1.78514923099857	"Not Significant"	"Not Significant"	0.62545588304632	0.491304062889731
1345	"Q0BEZ6"	"Bamb_1721"	21.243187932731	21.4612895854628	20.7985952015357	19.7162903011095	22.0313350556171	18.7922374365317	0.987736642157094	1.00492683258001	0.950296131995555	0.371790960856747	0.355874219198532	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.44912118099308	1.62052474210551	"Not Significant"	"Not Significant"	0.448703472702427	0.429701173191761
1346	"Q0BEZ8"	"Bamb_1719"	23.8243481476345	23.7147108767955	23.1995687116226	21.4505568397682	24.132653474692	21.340226090534	1.27173044368611	1.36295054013432	1.23704335503693	0.244579904309278	0.233639827216211	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.30593392118758	1.5853003421385	"Not Significant"	"Not Significant"	0.63145312360626	0.611579229254445
1347	"Q0BEZ9"	"Bamb_1718"	24.2913005624766	24.459139406157	23.4954588464267	22.0970303493329	24.7991685586696	22.0919402226543	1.08591989480122	1.14392325079024	1.05256668121175	0.316460552640885	0.307931118344486	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.35173968422721	1.59656866671076	"Not Significant"	"Not Significant"	0.511546420734963	0.499680417836508
1348	"Q0BF01"	"Bamb_1716"	21.0865405576406	21.4731329680518	22.9852533934275	22.1657939549711	21.5340729589325	20.8025447633566	0.34750508061992	0.49605000587211	0.35404073447028	0.645878781253293	0.727857669010032	0.176726820773536	0.237496421669054	4	12.260008396405	1.6764475622441	0.736143798466986	1.44513064263291	"Not Significant"	"Not Significant"	0.137953537729418	0.189848982891403
1349	"Q0BF02"	"Bamb_1715"	23.6771286159259	23.7148156667023	23.0632238985687	23.4809913150708	24.2183018924244	21.7559698478726	0.333301708609701	0.438798128913986	0.335893868876126	0.683468131367911	0.74124619394822	0.181709103677411	0.239814281231777	4	12.260008396405	1.6764475622441	0.865439682957316	1.47693773186391	"Not Significant"	"Not Significant"	0.130037523579154	0.165281730830951
1350	"Q0BF03"	"Bamb_1714"	21.6994775645564	21.9405573525514	21.3341270422862	20.4640351521899	21.9807811039567	21.0728051508499	0.485513517465831	1.02293403024511	0.512314635307753	0.364167365129348	0.615319257571199	0.15826794001991	0.214900081857033	4	12.260008396405	1.6764475622441	0.33790814286676	1.34716374227429	"Not Significant"	"Not Significant"	0.210899492638235	0.438698976111902
1351	"Q0BF07"	"Bamb_1710"	16.2035409200963	20.380258121093	21.3050219027549	21.2853435142564	22.4818536184126	19.9115207272758	-1.92996563866687	-1.11168656654494	-1.53339655750231	0.328584580862294	0.144404018229601	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	4.52090829133637	2.37619153770752	"Not Significant"	"Not Significant"	0.84042072178949	0.483352820096141
1352	"Q0BF08"	"Bamb_1709"	25.1410999163613	25.1765697611989	21.8493058267225	21.879533893034	25.6878713555297	22.3169443826841	0.760875291011638	0.466105316723658	0.6216189358962	0.665390694192929	0.542810427893398	0.17959011010519	0.205697450481436	4	12.260008396405	1.6764475622441	3.99714687909191	2.24734500836372	"Not Significant"	"Not Significant"	0.265351817731057	0.176923277240748
1354	"Q0BF34"	"Bamb_1682"	24.0809092386104	24.0874796752187	23.5310053923563	22.4201606981937	24.4146749142913	22.2278791300323	0.87889318788936	1.21561253616478	0.891789954415012	0.290969364000439	0.385512736300659	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.784102999997755	1.45692871809796	"Not Significant"	"Not Significant"	0.413961269458095	0.536152735227057
1355	"Q0BF41"	"Bamb_1675"	26.8238381511497	26.7270238413683	26.4802671981733	25.5099035180058	27.1929113255123	25.5190235758617	0.603096923770516	1.06036985555742	0.627997474869663	0.348758335525309	0.538726609914522	0.15826794001991	0.204885302153621	4	12.260008396405	1.6764475622441	0.485233458773468	1.38340611369626	"Not Significant"	"Not Significant"	0.268631572340394	0.457475403705774
1356	"Q0BF65"	"Bamb_1651"	21.8056572902205	21.7179558298245	21.2792909119394	20.3709257477984	21.8609808572254	20.0329497116792	0.846015905093782	1.44696580635621	0.878796254317461	0.221455874756536	0.392313594593093	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.512780826644242	1.39018283046028	"Not Significant"	"Not Significant"	0.406366642279672	0.65471279431124
1358	"Q0BF68"	"Bamb_1648"	23.4641348925917	23.3448918502232	21.7525439859293	21.0359052291389	24.4605148901572	21.9484570663972	0.372231181017017	0.320033412214497	0.343324087138262	0.764962524259934	0.73575361073958	0.195874916275458	0.238860151735643	4	12.260008396405	1.6764475622441	2.02920589598172	1.76322693532625	"Not Significant"	"Not Significant"	0.13326759790599	0.116359840540213
1359	"Q0BF69"	"Bamb_1647"	23.8821302983762	23.5958238373182	22.10158974723	22.1302198707267	24.4661282539325	22.0499282952772	0.31108915432935	0.322142422936589	0.300446254623303	0.763478262942799	0.767644187439683	0.195661841072323	0.244846449495202	4	12.260008396405	1.6764475622441	1.39883070932718	1.60815316874838	"Not Significant"	"Not Significant"	0.114840034185535	0.117203323268178
1360	"Q0BFB3"	"Bamb_1602"	19.1286287448809	19.3002140117625	17.7116266472225	17.350094203477	17.3804237364319	14.3381792499001	2.3572574046856	2.09041363539318	2.1929090012634	0.104781722357413	0.0431872338942097	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.90739577894481	1.73326136235303	"Not Significant"	"Significant"	1.36464461125585	0.979714467081309
1362	"Q0BFC5"	"Bamb_1590"	25.2171557372336	25.2025459482337	18.4385157340311	21.2434204005112	25.3964328413603	16.4981947605214	1.90672313903517	0.557375269682721	0.988385042161294	0.606987619483547	0.337444905728548	0.170181912471859	0.195102057241355	4	12.260008396405	1.6764475622441	17.553799844096	5.58231326533004	"Not Significant"	"Not Significant"	0.471797123844065	0.216820166988684
1363	"Q0BFD4"	"Bamb_1581"	23.93021540833	23.5287421539962	23.5919496045666	22.0985731669459	24.438411668294	22.2579621009818	0.751986743557008	0.982981785505757	0.757053015899695	0.381269621119874	0.459848503177404	0.15826794001991	0.196961829830911	4	12.260008396405	1.6764475622441	0.877850755835354	1.47999088474686	"Not Significant"	"Not Significant"	0.33738522282022	0.418767797153824
1364	"Q0BFE4"	"Bamb_1571"	20.2311649181083	20.381842861878	16.967136177662	17.2597616502865	20.8027813935817	15.2426159025249	1.42499500375175	0.723254980411356	1.06282346567334	0.509553818088371	0.303392793086667	0.160002457251749	0.195102057241355	4	12.260008396405	1.6764475622441	5.82284294645485	2.69647050027099	"Not Significant"	"Not Significant"	0.517994739830985	0.292809939892172
1365	"Q0BFF4"	"Bamb_1561"	23.8161664903142	23.3363354789364	21.9132385914293	21.2648205434157	23.6208677298601	21.9365013572537	0.747850310050151	0.827102393006366	0.731988236658811	0.454665341849993	0.474594916119569	0.15872210078235	0.198928239063029	4	12.260008396405	1.6764475622441	1.22631505638869	1.56571391564772	"Not Significant"	"Not Significant"	0.32367691827427	0.342308149856847
1366	"Q0BFF7"	"Bamb_1558"	22.6221644540927	22.4316057403059	20.3019560736063	19.9027166211845	22.7419911071633	20.0962261445778	0.87159746502639	0.73877627052204	0.800641905165205	0.501045523593695	0.434882230611385	0.160002457251749	0.195873594861674	4	12.260008396405	1.6764475622441	2.08784041956435	1.7776511649215	"Not Significant"	"Not Significant"	0.3616283373452	0.300122813559185
1367	"Q0BFF8"	"Bamb_1557"	19.3994740383856	20.1474335084774	14.7508639743868	19.0987466307255	17.7822559962503	18.6287018395302	-0.403977648418751	-0.233317540628107	-0.321368367394758	0.826968444095077	0.75202530627561	0.206594234633808	0.241681288616538	4	12.260008396405	1.6764475622441	4.49687849119032	2.37028015081024	"Not Significant"	"Not Significant"	0.123767544792752	0.0825110621727848
1368	"Q0BFF9"	"Bamb_1556"	24.2906680018562	24.4611396768981	21.2188635456761	20.710449966087	24.4963735076131	18.389110331732	2.12491247299944	1.02739599723334	1.54360338209446	0.362299686180377	0.14192202497226	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	6.41649133165611	2.84250938800798	"Not Significant"	"Not Significant"	0.847950200866318	0.440932042145948
1370	"Q0BFG3"	"Bamb_1552"	21.1574604310145	21.5150395143999	16.683186535352	16.9588925062175	21.4790183984681	18.5543490220634	0.787808851339104	0.385882908875985	0.576405610977298	0.719228490096726	0.572234485891635	0.188745366058136	0.209915774780432	4	12.260008396405	1.6764475622441	6.25204195353715	2.80205445733148	"Not Significant"	"Not Significant"	0.242425972848244	0.143133117650339
1371	"Q0BFG6"	"Bamb_1549"	19.5547237383173	19.246763789778	17.8468370480672	18.4251533879305	19.950914658129	18.1128563674056	0.053133387565782	0.0686730164746845	0.0534022092136755	0.948545778327611	0.958062061768108	0.227888662236116	0.2836443536649	4	12.260008396405	1.6764475622441	0.89795386012983	1.4849362953037	"Not Significant"	"Not Significant"	0.0186063570901212	0.0229417045272287
1372	"Q0BFH2"	"Bamb_1543"	19.4794329348135	19.7048729098331	19.3672824958643	19.2579218297976	19.5131222857994	18.4795513518951	0.433664291006238	1.32898888199183	0.465234922333184	0.254590861996837	0.647933251698435	0.15826794001991	0.220948549603789	4	12.260008396405	1.6764475622441	0.159718744993539	1.30332873468288	"Not Significant"	"Not Significant"	0.188469731648155	0.594157188489003
1373	"Q0BFH3"	"Bamb_1542"	21.6879514244439	21.7533604055317	22.3756259925706	21.2564943533795	20.8942286356997	20.5939563885839	1.02408614829443	3.51863371253435	1.10204100720822	0.0244802232541773	0.286489458797366	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.127062127888138	1.29529513068729	"Not Significant"	"Not Significant"	0.542891352999759	1.61118462583958
1374	"Q0BFH5"	"Bamb_1540"	20.2023964848778	20.5252569780542	16.0854202466514	17.5722936216301	20.0849848115794	17.5317632056304	0.541344023581186	0.326113215474823	0.439006266278272	0.760687071104534	0.66643484513913	0.195423714936291	0.224793523109259	4	12.260008396405	1.6764475622441	4.13334022878692	2.28084889012681	"Not Significant"	"Not Significant"	0.176242303534018	0.118793965098569
1375	"Q0BFH8"	"Bamb_1537"	16.6659465347687	16.4915556350476	17.046548526151	15.1906349208196	16.5373245842285	14.5104551271436	1.32187868792515	2.14004078851542	1.36592179183276	0.0990832756859118	0.190560222056682	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.572308714020504	1.40482682963298	"Not Significant"	"Not Significant"	0.719967749784811	1.00399964410477
1376	"Q0BFI4"	"Bamb_1531"	21.7115426303899	22.2480619070995	21.633472434604	21.1423314635105	22.2502903208613	19.2230778304796	0.992459119080662	1.09647849362763	0.971211690686618	0.334450284265121	0.34566970912038	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.22889924240509	1.56634963143664	"Not Significant"	"Not Significant"	0.46133867581844	0.475668430583763
1377	"Q0BFI9"	"Bamb_1526"	21.0729359600839	20.9473515665651	19.9467806543927	19.2467405984931	21.3720956012	19.245789434693	0.700814182218485	0.883587801392592	0.701710483478803	0.426827922296021	0.492782207076846	0.15826794001991	0.199515394999991	4	12.260008396405	1.6764475622441	0.943621005723907	1.49617051966097	"Not Significant"	"Not Significant"	0.307344981663127	0.369747177573648
1378	"Q0BFJ0"	"Bamb_1525"	25.140397931898	24.2486555223769	23.4253439777849	23.879982527117	25.3418757501233	23.4058748096126	0.0622214484023054	0.0813722515869355	0.0626448729843866	0.939054853013478	0.950812921992791	0.226373668804149	0.28277519909678	4	12.260008396405	1.6764475622441	0.877038837903633	1.47979115104145	"Not Significant"	"Not Significant"	0.0219049246383993	0.0273090385482788
1379	"Q0BFK4"	"Bamb_1511"	19.004922678569	19.4729842851433	20.1826513726412	18.981366596343	19.9092514751517	17.6211320946567	0.716269390067345	0.958275184584369	0.72349292340497	0.392190179336975	0.479656849451816	0.15826794001991	0.198928239063029	4	12.260008396405	1.6764475622441	0.838037705563658	1.47019678149645	"Not Significant"	"Not Significant"	0.319069349467981	0.406503285510559
1380	"Q0BFK5"	"Bamb_1510"	25.1225389239397	25.5962505060703	24.9017780195723	24.4710376040741	25.8835292981053	23.772333906648	0.497888880251624	0.761445970800466	0.511396853765244	0.488810388607956	0.615947456134145	0.160002457251749	0.214900081857033	4	12.260008396405	1.6764475622441	0.641324641488236	1.42180490880372	"Not Significant"	"Not Significant"	0.210456334076303	0.310859572677192
1381	"Q0BFK8"	"rbsK"	20.5665334987602	20.310745898215	20.5277404314656	19.345639138968	20.8577198425241	17.6091354427868	1.19750846805397	1.27137571229421	1.16260829059192	0.272493575345241	0.261768505673753	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.33076271410478	1.59140828312152	"Not Significant"	"Not Significant"	0.58208260619963	0.564643732745145
1382	"Q0BFK9"	"Bamb_1506"	22.2627865002081	22.0385198401659	21.3822651655886	19.4838079063943	22.3611041956024	19.0631053755554	1.5918513428035	1.48840850477448	1.50142851107798	0.210868616093463	0.152414086471207	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.71574202715063	1.68611409228481	"Not Significant"	"Not Significant"	0.816974892615834	0.675988052179223
1383	"Q0BFL2"	"Bamb_1503"	24.7138198551438	24.5023957712879	24.0954697831387	23.5665102727531	24.611330142841	23.0210328218552	0.704270724040331	1.40684090271147	0.740582613861079	0.232214962445775	0.46950676632326	0.15826794001991	0.198928239063029	4	12.260008396405	1.6764475622441	0.375907124509775	1.35651158040983	"Not Significant"	"Not Significant"	0.328358144493334	0.634109800539379
1384	"Q0BFL4"	"Bamb_1501"	26.1746092282832	26.0537857154953	24.6231585650145	24.0370790381519	25.7929781065197	23.2089731473388	1.27084107226086	1.39612997929682	1.24227269089224	0.235174112245126	0.231755122248431	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.24285950493813	1.56978388858896	"Not Significant"	"Not Significant"	0.634970658306897	0.628610486711003
1385	"Q0BFL5"	"cysA"	21.2700215096792	21.232629375104	19.6466184743362	17.9395677366163	21.1824089028858	18.2524344497185	1.5916194232996	1.36841488075619	1.46801204090323	0.243005693087655	0.161179061402781	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.02924340585632	1.76323616284291	"Not Significant"	"Not Significant"	0.792691377592155	0.614383551720244
1386	"Q0BFL8"	"Bamb_1497"	27.392556802768	27.420212109178	26.2988522598074	24.9134212226139	27.7608473299365	24.9654760588285	1.1572921867915	1.14529606125475	1.10652005741165	0.315953493397558	0.284604022982561	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.53158733675147	1.64081160881503	"Not Significant"	"Not Significant"	0.545758965296083	0.500376838417116
1387	"Q0BFM2"	"Bamb_1493"	22.078679855994	21.9190349709179	21.3881119086366	19.7754720381508	23.0815432509436	18.3802158375003	1.38286520298461	0.981060142794942	1.1984362507153	0.382109515369921	0.247923507884277	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.98029800460114	1.99719781293777	"Not Significant"	"Not Significant"	0.605682291867165	0.417812147286217
1388	"Q0BFM5"	"Bamb_1490"	24.7372221694647	25.3929989027517	22.5904198382906	22.8013412925756	25.3471920444451	23.2765390568774	0.43185617220298	0.374873944675833	0.399393805536152	0.726783345540167	0.694800092533701	0.189841549969647	0.230190717193647	4	12.260008396405	1.6764475622441	1.9906687955438	1.75374671871173	"Not Significant"	"Not Significant"	0.158140132385455	0.138595033239177
1389	"Q0BFM7"	"Bamb_1488"	20.2060986139958	19.959005752031	18.5231713978944	18.5352222102874	20.6065714855181	17.808260347656	0.579407240153245	0.585880762815514	0.556688168808847	0.589419505938319	0.585321730644353	0.167013195302111	0.211628247356714	4	12.260008396405	1.6764475622441	1.46703548197083	1.62493170193997	"Not Significant"	"Not Significant"	0.232605351977157	0.2295754959357
1390	"Q0BFN1"	"Bamb_1484"	24.6805127666939	24.7170144983402	23.4397436503568	23.8506225635792	24.5308268446726	22.0010301521678	0.818263784990464	0.946400109164031	0.807597452260574	0.397533607383481	0.43097885185597	0.15826794001991	0.195683193052235	4	12.260008396405	1.6764475622441	1.12131687111276	1.53988411710982	"Not Significant"	"Not Significant"	0.365544040158511	0.400626150317625
1392	"Q0BFP1"	"Bamb_1474"	24.864385672066	23.8787671535862	24.7221842372555	22.2765390568774	24.8395167535609	19.2827671917155	2.35550468691799	1.44076611053186	1.92311491686517	0.223085079890347	0.0721582305670538	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	4.0093339863716	2.25034306518696	"Not Significant"	"Not Significant"	1.14171412491715	0.651529474709311
1393	"Q0BFP3"	"Bamb_1472"	20.0432676415216	20.6156691461801	20.0921015780851	19.0064849713766	19.6885235209588	18.8423012312271	1.07124288074144	3.37598117512118	1.15017242130187	0.0278889096259757	0.266708521767858	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.151031356795088	1.30119161691844	"Not Significant"	"Not Significant"	0.573963107678589	1.55456846503402
1394	"Q0BFP6"	"dusA"	22.7661179936023	22.2188339904293	21.5080907072447	20.6204203131901	22.9148631967878	20.2590260036183	0.899577725893358	0.990874554546197	0.87980616292073	0.377836645935919	0.391782173095611	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.2363211364706	1.56817543469199	"Not Significant"	"Not Significant"	0.406955329194637	0.422695922655758
1395	"Q0BFQ2"	"ssuD"	23.0621535461383	22.2340338566566	19.6198295106434	17.8919023410245	22.8744208368877	16.8268711906575	2.44094084828955	1.1443161891715	1.74262664938739	0.316315340860403	0.100276887485517	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	6.82517333205484	2.94304611355828	"Not Significant"	"Not Significant"	0.998799154658407	0.499879744886496
1396	"Q0BFQ4"	"Bamb_1461"	22.6939811725798	23.0113391971208	22.4018190795146	22.0749293327125	22.9634048353518	19.6554678330713	1.13777914935986	1.13327953544073	1.08946929090377	0.320417417697479	0.291830735327589	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.51193495468536	1.6359770769779	"Not Significant"	"Not Significant"	0.534868970563752	0.494283883960145
1397	"Q0BFQ7"	"Bamb_1458"	21.9940702514356	22.1403043081567	21.9347749999574	19.440990792574	21.9282465489405	19.2695878601118	1.81010811930783	2.10172987125484	1.78775525644032	0.103451093307685	0.0924662216927916	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.11261906743682	1.53774443711362	"Not Significant"	"Not Significant"	1.03401688792649	0.98526491519655
1398	"Q0BFR1"	"Bamb_1454"	26.7152871271145	26.5973308358325	24.7415488671071	24.2139342359898	26.2791987955476	23.8868813727689	1.22471747524927	1.24390597791235	1.17785097688594	0.281450711777774	0.255808277455237	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.45407892072949	1.62174435764704	"Not Significant"	"Not Significant"	0.592085406710486	0.550597648688737
1399	"Q0BFR4"	"Bamb_1451"	20.7922533262061	20.8268711906575	18.6129548629435	18.4348562367425	19.9601377215209	16.7225407359694	1.70484822852476	1.43538755637302	1.56301180635438	0.22450823366396	0.137301339050863	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.11604232645709	1.78458889981196	"Not Significant"	"Not Significant"	0.862325227223806	0.648767726957975
1400	"Q0BFR7"	"rlmB"	24.751543241872	24.7088304608888	23.4709755646821	22.2555726507186	25.1794581166092	21.964868220669	1.17715009314865	1.06137254187848	1.09995270133255	0.348353716009972	0.287371670615845	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.84509718199696	1.71793576216167	"Not Significant"	"Not Significant"	0.541556047272182	0.457979552334758
1401	"Q0BFR8"	"rnr"	23.8881828568814	23.9659603841485	23.1840447834594	22.031604290486	24.512437632317	21.8047518042255	0.896464765820273	0.993661934058237	0.877823994128585	0.376630687252113	0.39282565696633	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.2209008700752	1.56438201318334	"Not Significant"	"Not Significant"	0.40580015450269	0.424084297273949
1402	"Q0BFU2"	"Bamb_1423"	24.5304696830003	24.2871487167015	24.1670658823601	23.4488442625338	24.7675431572265	23.1026312481627	0.555221871379656	1.07112339032943	0.582417860121236	0.344440759526471	0.568274370275965	0.15826794001991	0.209358080173294	4	12.260008396405	1.6764475622441	0.403037432765793	1.36318569953563	"Not Significant"	"Not Significant"	0.245441930614997	0.462885461776962
1403	"Q0BFV2"	"hfq"	24.9275052728288	25.1196529398853	23.0257201697744	24.46656393483	25.2968411690887	23.9384948860945	-0.209673869174911	-0.270043670322073	-0.210624022333869	0.800486436503206	0.835797519374708	0.202015671678066	0.258768744865028	4	12.260008396405	1.6764475622441	0.904298631698669	1.48649712391194	"Not Significant"	"Not Significant"	0.0778989221652028	0.0966460223976702
1404	"Q0BFV3"	"Bamb_1412"	24.6180690965074	20.7102817904103	17.3445559857414	19.5084292715484	21.0916497373939	14.5329646316988	2.513287744006	0.871264405537904	1.47847634471866	0.432780076350651	0.15839053323962	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	12.4817575446603	4.33457902663012	"Not Significant"	"Not Significant"	0.800270779089057	0.363732740808462
1405	"Q0BFW0"	"Bamb_1405"	20.8128416307534	20.194242256306	20.8459800136052	18.325709504919	21.7201707640593	18.7734612009272	1.01124081025303	0.93148256811798	0.950192085537089	0.40433349424207	0.355925497430281	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.76787262610925	1.69893834124895	"Not Significant"	"Not Significant"	0.448640899333518	0.39326028102103
1406	"Q0BFX2"	"Bamb_1393"	22.9531371299012	23.559058679832	21.7037498383346	21.2528617386997	23.7028203212023	19.9064502528279	1.11793777844594	0.902851742515996	1.01218907088983	0.417658483070732	0.326273646426026	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.29981892230435	1.82979837113989	"Not Significant"	"Not Significant"	0.486418003361882	0.379178693203667
1407	"Q0BFX3"	"Bamb_1392"	28.5044961231465	28.6636002853676	27.0401975654336	26.5405699614524	29.0248012456131	26.1667403450815	0.825394140600231	0.797429812137622	0.784756094606289	0.469858699431596	0.443880577030316	0.159257231652361	0.195890764865824	4	12.260008396405	1.6764475622441	1.60704887983928	1.65937532446588	"Not Significant"	"Not Significant"	0.35273385806791	0.328032727773915
1408	"Q0BFX4"	"Bamb_1391"	29.0325724896653	29.0506912648826	27.4935056289466	27.3056516810453	29.5003987405197	26.1953354077799	0.85846118471651	0.780651504734486	0.803960000411688	0.478623595514138	0.433017370880695	0.159463366145984	0.195683193052235	4	12.260008396405	1.6764475622441	1.81392022597614	1.71026615824493	"Not Significant"	"Not Significant"	0.363494681184023	0.320005895047713
1409	"Q0BFX5"	"Bamb_1390"	28.7157453437425	28.8961693587533	27.1406319646734	26.5856317019682	29.2676287507147	26.1453629783385	0.917974412049282	0.816879843808426	0.854771185230687	0.459855265684324	0.405096586180628	0.159069382704362	0.195102057241355	4	12.260008396405	1.6764475622441	1.89424456633099	1.73002613336834	"Not Significant"	"Not Significant"	0.392441416676107	0.337378836156299
1410	"Q0BFX6"	"Bamb_1389"	26.1923658155842	26.1756374127296	24.4660660030623	23.0011160795544	26.3360289537079	23.1038640540812	1.46435338134425	1.18510562850365	1.32669652377916	0.301572965036891	0.202941072909191	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.29017635414756	1.82742627687727	"Not Significant"	"Not Significant"	0.692630047926633	0.520607594040848
1411	"Q0BFX7"	"Bamb_1388"	20.1776725792081	20.4773392954343	19.6895476047447	20.8948947169883	17.4952984904527	17.6092797555849	1.44836217212045	1.27263313059913	1.34400486216415	0.27209017373533	0.197400952562127	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.94284948219186	1.74198305606504	"Not Significant"	"Not Significant"	0.704650755964876	0.565287142048178
1412	"Q0BFX9"	"Bamb_1386"	19.8308524945635	20.1202226871609	19.5672951045961	18.9915329177965	20.1295597350593	18.5427220596204	0.618185191281438	1.24002467066328	0.650242182213458	0.282738752457925	0.524617557922664	0.15826794001991	0.202932275896572	4	12.260008396405	1.6764475622441	0.372793045762472	1.35574550977287	"Not Significant"	"Not Significant"	0.280157178516303	0.548614662592131
1413	"Q0BFY4"	"nusA"	27.5882794404417	27.6879914572347	26.4229406871393	25.8041511141574	27.8240810291033	25.7142654347575	0.785571335599168	0.982483330522188	0.785584357537487	0.381487327999872	0.443408557304834	0.15826794001991	0.195890764865824	4	12.260008396405	1.6764475622441	0.958985707163262	1.49995027206079	"Not Significant"	"Not Significant"	0.353195929727601	0.41851988358363
1414	"Q0BFY6"	"Bamb_1379"	24.9114567247326	25.1937761942632	24.254578279937	23.2990794242312	25.9497130982679	22.6991386252759	0.80396001705262	0.775501912100843	0.76409072907885	0.481338877199627	0.45575894061142	0.15961465108618	0.1962350452403	4	12.260008396405	1.6764475622441	1.61210904475366	1.66062013684015	"Not Significant"	"Not Significant"	0.341264803045736	0.31754905942924
1415	"Q0BFY7"	"Bamb_1378"	23.7034541478395	23.7643573381792	23.1230680533601	22.4739009190683	23.8899472808905	21.8491912710505	0.792613356123175	1.24360144910732	0.816380222059942	0.28155156951484	0.426081936879679	0.15826794001991	0.195451983131511	4	12.260008396405	1.6764475622441	0.609328641578095	1.41393381817938	"Not Significant"	"Not Significant"	0.37050687668845	0.550442047332973
1416	"Q0BFZ2"	"Bamb_1373"	21.443643718319	21.5582413219302	22.128112667236	20.9274510181562	22.0396580611645	16.606723283098	1.85205511502217	1.10869863500634	1.49770937501143	0.329729574734938	0.153369571714531	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	4.18573805606064	2.29373887787991	"Not Significant"	"Not Significant"	0.814260795193347	0.48184209753944
1417	"Q0BFZ4"	"Bamb_1371"	30.5791169365566	30.2085071694268	30.0768639042578	29.214772703821	31.001689513801	28.420212109178	0.742604561147094	0.954493561950368	0.745744636832231	0.393885115589194	0.466466605628322	0.15826794001991	0.198577809579174	4	12.260008396405	1.6764475622441	0.907946956011474	1.4873946202044	"Not Significant"	"Not Significant"	0.331179441972077	0.404630430309454
1418	"Q0BFZ6"	"Bamb_1369"	21.2974290472752	22.2449885790148	17.984262680628	17.2512789810117	21.6045369413354	18.6289509758505	1.34730446957348	0.739604705599477	1.04601600548964	0.500594395372782	0.310855208885369	0.160002457251749	0.195102057241355	4	12.260008396405	1.6764475622441	4.9776393710776	2.48854844887424	"Not Significant"	"Not Significant"	0.507441850923398	0.300514017037623
1419	"Q0BFZ9"	"Bamb_1366"	20.8638565616791	20.7064083291515	19.9344510778573	19.2872389175576	21.135959732254	18.7934445532913	0.762690921861726	0.992309369612139	0.767301941728454	0.377215455888136	0.453900391164664	0.15826794001991	0.195908668078693	4	12.260008396405	1.6764475622441	0.886123448804454	1.48202598651739	"Not Significant"	"Not Significant"	0.343039442988409	0.423410520946871
1420	"Q0BG00"	"ihfA"	24.2163787918544	24.0059027354269	23.1188770888094	21.9059143211435	24.8573781470957	22.7381194801494	0.613248889234039	0.651864222925646	0.595524316603919	0.550048006162344	0.559691488588242	0.163243210279054	0.208796928476888	4	12.260008396405	1.6764475622441	1.32754884135674	1.59061766292756	"Not Significant"	"Not Significant"	0.252051297501464	0.259599405230169
